b_id,BusinessID,Name,City,State,Stars,Latitude,Longitude
9859,5srQ6-Z6dds2xqm4GVPxiQ,Ville St Laurent Pizzeria,Saint-Laurent,QC,4,45.5244566,-73.6835878
9860,aWh4IpXYr4QwREIT8Aqs4Q,Restaurant Agora Souvlaki,Montr̩al,QC,2,45.4673896,-73.6386165
9861,d9pZ2ipRYrgOYEGjfAoRyQ,Coronet Pizza,Saint-Laurent,QC,3.5,45.5196572,-73.6974019
9862,zztd3r04hvMTZh3ol7VC4g,Br��lerie aux quatre vents,Montr̩al,QC,4,45.4794723,-73.5768225
9863,3NHzTek_YH0XXdjfhkogwg,Green Cafe,Montr̩al,QC,3,45.53229898,-73.65219516
9864,#NAME?,La Louisiane,Montr̩al,QC,4,45.4692922,-73.6179523
9865,_eWCvyOCsuBXIQCOSVZy4Q,Casey's,Montr̩al,QC,2.5,45.53437864,-73.65908994
9866,OKxLFzP5SCbUEEuU09ZD5w,Welat Pizza,Montr̩al,QC,3.5,45.4678261,-73.6383008
9867,Adv2mnKcAPSmmVKcyrp3Aw,Rex Pizza,Verdun,QC,3.5,45.4571283,-73.5676764
9868,6i9gfUY99Cmnm2somhHBNg,Restaurant Pacini,Laval,QC,2.5,45.5564336,-73.7486447
9869,DWC8VQpV6PiVWsuLQF4-mA,Restaurant Al Sultan,Laval,QC,3,45.5359564,-73.7304833
9870,LB9H6AlZYJuG2jJ_jLqycg,Georges Deli Restaurant,Laval,QC,4.5,45.5529162,-73.7571639
9871,7P8jQqbkL_K6wqXSsIvzbA,Pizza Hut,Laval,QC,2.5,45.596548,-73.722267
9872,LwknkME_-OeJMcP5heAvLQ,Restaurants Au Biniou,Laval,QC,3.5,45.5726439,-73.688982
9873,2ST3inTMd3aYMNXt2MuDhw,Restaurant Amir,Laval,QC,3.5,45.5919573,-73.6692725
9874,LLxAUPO6skuuLkuoNENQlA,Allo Mon Coco,Laval,QC,3.5,45.5220045,-73.7989981
9875,Wp1sGO8NjnLAAa4NRZYGEg,Les Menus-Plaisirs,Laval,QC,4.5,45.6125934,-73.7884409
9876,eKp-9MlaM2Uclfdtf1dM-A,Sukho Thai,Laval,QC,3.5,45.5622268,-73.7450195
9877,veaLjfZIPQ6nVNu19K6ESQ,Pizza Ste-Dorothee,Laval,QC,3.5,45.519632,-73.806009
9878,aDfeIZtSkyLoSxuRSG8hmQ,Tim Hortons,Laval,QC,3.5,45.59328631,-73.66748991
9879,4UfhkMuSKaXb2MNupvWsKw,Fuki Sushi Bar,Laval,QC,3.5,45.539786,-73.747793
9880,czwq6ix_Mcw-fTgeBLQpYg,Au Blanc D'Oeuf,Laval,QC,4,45.607327,-73.716401
9881,ix5uRyU9XPjI69VWPbTpqA,Mikes Restaurants,Laval,QC,2,45.568031,-73.726468
9882,TE0tN6uvKZqbFjxHpQE42w,Restaurant Moomba,Laval,QC,3.5,45.5615704,-73.742913
9883,S2VFlZGFw4783Q221D0obA,Univers Ristorante Bar,Laval,QC,4,45.555813,-73.752052
9884,G68dtQ1HYVIs1jVsDa4Bjg,Le Tire-Bouchon Bistro Parisien,Laval,QC,3,45.5629856,-73.7447889
9885,Nx8YE3dcM1oF5ysT8xIgeg,La Maison Pham,Laval,QC,4,45.543309,-73.724228
9886,NcHCc6dxYS0x71by2YUo-A,Rockaberry,Laval,QC,3.5,45.56656192,-73.72929041
9887,VHbCWYwD_xw1TWkgdQRqIw,Restaurant Kam-Shing,Laval,QC,4,45.5766968,-73.7134032
9888,tXRqWps8d9LlnCCYIEOsXQ,Casa Grecque,Laval,QC,2.5,45.5774269,-73.7102447
9889,AtSA-3c3Z2oFjdQXW7clcg,Restaurant L'Academie,Laval,QC,2,45.5610204,-73.7423066
9890,vxF7RVkpAN2p53Zj-Ltq5g,Piatti Pronti,Laval,QC,4,45.567175,-73.736138
9891,_2BQyxiY4q6xBNh3LgoX0A,Chez Gerard,Fabreville,QC,4.5,45.5762576,-73.7881755
9892,GYvSBwe6ApBrncoUWo2D1Q,La Belle Province,Laval,QC,3.5,45.5741233,-73.742358
9893,TI5myOTX-BXCdrOAAwCMsg,Ottavio,Laval,QC,3.5,45.570231,-73.724619
9894,#NAME?,Grigio,Laval,QC,4.5,45.572509,-73.720293
9895,hVlsrfsZIcVh2yJgkeXlgQ,Restaurant Amir,Laval,QC,2,45.6106311,-73.735296
9896,DOnGNhDso2y58w_cz7BIqw,Le Chalutier,Laval,QC,4.5,45.5751855,-73.6972548
9897,UimupTRdtLbZ9YFRS2IhDg,Restaurant La Vieille Histoire,Laval,QC,5,45.611629,-73.7911025
9898,8C9IizkG5YiBxX9eJzOH7A,Rotisseries Scores,Laval,QC,3.5,45.58248299,-73.70514558
9899,2fiJ2xbp-HgHA0X8zttrdw,L'Oeufrier,Vimont,QC,4,45.5822794,-73.7061835
9900,OwknJG7_-iPYFbPBlnzEMA,Rotisserie St-Hubert,Laval,QC,3,45.571235,-73.821881
9901,y1s2cOS3y2wzn_0s2G9vHg,Restaurant Terracina,Laval,QC,4.5,45.556305,-73.766678
9902,26FYz_H5DUTvXr8tfgwSzw,Presse Caf̩,Laval,QC,3,45.56159723,-73.74319254
9903,vKzWht0YCyd3Hqr80nDw2A,Bagel Ste-Rose,Laval,QC,4.5,45.6147,-73.785373
9904,W_Msbf_GUkDCuJX0uc8mtw,Vimont Pizza Restaurant,Vimont,QC,4,45.5981219,-73.723866
9905,PzfokExpHZw5r-K3zkLoiA,Restaurant Ciel Bleu,Laval,QC,4,45.549089,-73.714046
9906,knPZ47bQ5UBCjb65NG5Utw,Patate Depot,Laval,QC,4.5,45.5565508,-73.7669125
9907,hkf0L9VKHaXyTyt33cSciw,Ristorante Meridiana,Laval,QC,3,45.575766,-73.712601
9908,QODlUP9k-30h_ppo-CvggA,Nickels Restaurant,Laval,QC,2,45.5621573,-73.7323278
9909,q4nEzyoYXD90YT0eMQxjyg,Hot & Spicy,Laval,QC,4,45.5660664,-73.7322963
9910,xH4u83wqnR_q13GBcPTyLA,Marathon Souvlaki Restaurant,Laval,QC,4,45.5404666,-73.7493112
9911,jVkngOGeElDkEh-2oglR_A,Rotisseries Scores,Laval,QC,3.5,45.5556774,-73.7500114
9912,DM1IbDhOpGHAp79shHBgGQ,Restaurant Karoun,Laval,QC,3.5,45.53836161,-73.73692721
9913,y38C1Xdo78QW-EwN8ys9YA,Amato,Laval,QC,5,45.614872,-73.785045
9914,NHEniyWfAtopHd-NMURLWQ,Restaurant Soya,Laval,QC,3.5,45.557008,-73.746429
9915,A92fFd9KV1KEcCnNwHP-Og,L'Aromate Resto-Bar,Laval,QC,2,45.5603912,-73.7425298
9916,GUJTMN365k1iAW9N6ac7UA,Giorgio Ristorante - Laval,Laval,QC,3,45.572117,-73.742421
9917,TyweDBRrO_bI_dZ9c7_5Aw,Juliano's Restaurant,Laval,QC,4.5,45.5415212,-73.7885987
9918,y8v6cch2WQykHhtm6BKqnA,Delicia,Laval,QC,4,45.5225407,-73.7847005
9919,ly8jzRV8n--n8CRohldkMQ,Restaurant La Perle Vietnamienne,Vimont,QC,3.5,45.605782,-73.731518
9920,CogtYOyfctL4yT0L4pE-4g,Restaurant Wan Fu,Laval,QC,1,45.6084095,-73.7337042
9921,TXtyrJ-1PBLfAhTp8AhhHQ,Elixor,Laval,QC,3.5,45.561838,-73.742402
9922,hhcWJCo46mzFcKf9blh0BA,Restaurant Le Pirate De Laval,Laval,QC,3.5,45.573455,-73.696174
9923,PC_beU1SUIvN4q2vEXOAHA,Restaurant La Flamberie,Laval,QC,3.5,45.6060151,-73.7312973
9924,fA_oQ4rKTDfTrsfsCyy_HA,Boston Pizza,Laval,QC,3,45.560628,-73.741411
9925,ox3mqd8s6VVmrNJrlQoYuA,Thai Express,Laval,QC,1.5,45.5621573,-73.7323278
9926,GquupzbBLm4gj65WPrc8yQ,Chez Gerard,Laval,QC,4,45.566095,-73.699158
9927,EBtQP_e-9kt5jjQfm6RBGw,Les Delices De Chine,Laval,QC,1.5,45.533056,-73.75187
9928,uNkfoYfsm-sDfWRWNqXqew,Ristorante Lugano's,Laval,QC,3,45.567942,-73.729165
9929,eQNUJqMq5t7pwwwtXZ_iqw,Chef Kebab,Laval,QC,3.5,45.533035,-73.7520569
9930,Rs-wEdyGY74CI4QBwDUvjw,Beira Mar,Laval,QC,4,45.549197,-73.76877
9931,I_F2JsFYQiVn28MrozgHpw,Galleria,Laval,QC,4,45.540668,-73.748649
9932,I095gxbjnZBlfPtMPOMssg,Steak Frites St-Paul,Laval,QC,4,45.572326,-73.742663
9933,yqGa0QrQ-iGkvHaDAF5t4Q,Houston Avenue Bar & Grill - Centropolis,Laval,QC,3,45.5613,-73.741354
9934,xtoijFsPFXZ2qIk9hQ6jvQ,Tandoori Xpress,Laval,QC,2.5,45.5763426,-73.6832163
9935,l-gU37t21eCm_UU7XGU-8g,Le Dejeuner Cosmopolitain,Laval,QC,3,45.55690129,-73.74646122
9936,JlRSgCgsP3uTqgR0ZOTAvQ,Toyo Japanese Steak House,Laval,QC,4,45.5520637,-73.7470913
9937,Q8AvR7N8xSymsw7gi-W1hg,Ouest Antonio's,Laval,QC,4,45.5340548,-73.7411673
9938,qCVPvI279gUhl0I1pEdwzw,Barbie's,Laval,QC,3,45.57519002,-73.71332738
9939,ZkJtG_5bmBcQT_UkahgcDA,Pendeli's Pizza,Laval,QC,4,45.534717,-73.770325
9940,XDt9a40hJzLRR82ZIvUBUg,Sterlings Steakhouse,Laval,QC,2.5,45.562162,-73.7451277
9941,C9CGGZ5LoMGvNVwPwy_BYA,Sushi Shop,Laval,QC,4.5,45.591903,-73.786673
9942,bAWxsm_Hk6EYkYSEOL-69w,Restaurant Village Grec,Laval,QC,4,45.5298712,-73.7558925
9943,ULwAYSFH5cbDcPt02LsBwg,Atomic Restaurant,Laval,QC,3.5,45.5398504,-73.7681028
9944,u5Ku6RMmMG_LcpfpIWkHQw,McDonald's,Laval,QC,3,45.56535282,-73.73314993
9945,5le-DPVIF7YjmPANtl_AcA,Sushi Delice,Laval,QC,3,45.616211,-73.783527
9946,pTzEoDavfkGYEtYSWKE6bQ,Eggsquis,Lasalle,QC,3.5,45.4406709,-73.62119172
9947,TR8c_H0UZauCeBI4yJTNQg,Pizza Hut,Lasalle,QC,2,45.4402245,-73.6216421
9948,cT1aPz6FMeUfsYzdp-dYQg,Restaurants D Lafleur (Les),Lachine,QC,4,45.4620749,-73.7228589
9949,UCIIl_Fjb0g-Ayfp8EuJiw,McDonald's,Pierrefonds,QC,3,45.5058345,-73.8203126
9950,pCMhBz9JrCp6vJGe5N5omg,Casa Grecque Restaurants,Lasalle,QC,3,45.4422532,-73.6159374
9951,dB8t5tYcGAN2rqHS1w0fog,Restaurant El Meson,Lachine,QC,4,45.4326027,-73.6796035
9952,Fe_W8rbBTumWaJR43EycOQ,Cote St Luc Bar-B-Q,Dollard-Des-Ormeaux,QC,4,45.497231,-73.8114811
9953,cYw4RAsznIVqFrQ9kmAxNA,Fuji Grillades A La Japonaise & Sushi Bar,Montr̩al,QC,3,45.50895169,-73.82140388
9954,DqsSeBoI_YNev0OLb8H9Ew,McDonald's,Lachine,QC,3,45.4366282,-73.687915
9955,ECgAFrTCVNvTdt2P9Ze73g,Dani's Pizzeria,Lasalle,QC,4,45.4306433,-73.5980065
9956,ZDe5AyqVFUezKydKQkt6kg,Restaurant Centrale Pizzeria,Lasalle,QC,4,45.4319756,-73.5973266
9957,FY69SUuBnBmFJ9AZwCDipw,Restaurant St-Hubert Rotisserie,Lachine,QC,3,45.44122724,-73.69298915
9958,JVD3DDVP-Q9ctNrQAIU8Kw,Restaurant Anh-Tai,Dollard-des-Ormeaux,QC,1.5,45.5031769,-73.8165891
9959,XNs-xcCHRrszHvGddBsXsw,Restaurant Bombay Choupati Enr,Pierrefonds,QC,4.5,45.50839163,-73.82028766
9960,AKaTFTyBD5cDZi-FyeZJrw,Lasalle Drive-In Restaurant,Lasalle,QC,4,45.4151696,-73.6216386
9961,m7OZCh-ow3roVQRQZnSuHg,Bar Aux Trois Devins,Lachine,QC,4,45.4342503,-73.6862982
9962,W6R2sYBE6Onk6DQodQkXZQ,Boston Pizza,Lasalle,QC,1.5,45.449745,-73.610205
9963,qDqK9jnuIxgu9sNXzqkxBQ,Ristorante Riventino,Lasalle,QC,4,45.4285258,-73.5951973
9964,JJ9uHl8w1IbCFysmby5WWg,Il Fornetto,Lachine,QC,4,45.4332261,-73.6817128
9965,WrO0jrWA4Dd9jHbvWlYmwQ,Harmonie Orientale,Lasalle,QC,3,45.4283025,-73.6294908
9966,iHBHl1P2yozYr8DKkE2VBw,Toto Pizzeria,Lachine,QC,3.5,45.434878,-73.67536
9967,DLt7ji-6PdhlnDPWov15Wg,McDonald's,Lasalle,QC,2,45.4268756,-73.6116186
9968,#NAME?,Bocci,Lasalle,QC,3,45.4291012,-73.6318465
9969,6HNMKLirTRjSA2ob6SQ89Q,Brasserie Des Rapides,Lasalle,QC,3,45.4287056,-73.6093321
9970,jONCownjuQzlSyhGRODihA,Mommy Fish & Chips,Lachine,QC,3.5,45.4344463,-73.6915286
9971,S3OiGsotCbFsZthBSwkK0Q,Luna Pizzeria,Pierrefonds,QC,3,45.5071453,-73.8253525
9972,bdl8j5SyfbiSLILHFeR-Rg,Piazza Gousta III,Lasalle,QC,3.5,45.4174416,-73.6441489
9973,DrtgcmTbiOA9e32TGeBijA,Restaurant La Strada,Lachine,QC,4.5,45.4316736,-73.6694594
9974,DmADRy3mVWKmNt-X0cbmwg,Les D̩lices du Punjab,Lasalle,QC,4,45.4283939,-73.630165
9975,L0ss_FFm909s8wnTw0CG3A,Restaurant Eggsquis,Lachine,QC,3.5,45.438754,-73.689413
9976,S6eiUjhWcHb3-9wyawWy5Q,Lachine Arena Pizza Et Brochetterie,Lachine,QC,4.5,45.4417654,-73.6866095
9977,V8NfACUlveXflQpP4_15Qw,Topaze Restaurant,Lachine,QC,1.5,45.4339105,-73.6844402
9978,0Bygrn-XjwiYLU57EWpKiA,La Grillia D'Oro,Lasalle,QC,4.5,45.4386546,-73.6232077
9979,b2HMDpxIPPAmK1h_vSsQ1g,Harvey's,Lasalle,QC,4,45.4369784,-73.6250241
9980,QBN7UYc3osuXOO44JLTADA,Pasta Andrea,Lachine,QC,3,45.4328265,-73.6799945
9981,NVd62TiMpDGe-Q_bswZ0Gw,Tresor De Tokyo,Pierrefonds,QC,4,45.5041911,-73.817282
9982,RNPQP7bDc4Zb3GpnQkygAQ,Restaurant Manli,Pierrefonds,QC,3.5,45.5078876,-73.8204704
9983,n6mV1k01xvlye3SK_WL4NA,Cafe Choco-Latte,Lasalle,QC,4.5,45.4295712,-73.6334698
9984,K_c-MUrg2x6waZbymnTd_g,Pushap Restaurant,Pierrefonds,QC,3.5,45.5036999,-73.8168115
9985,JoyQnuu53zSozPJejfLASQ,McDonald's,Lasalle,QC,2.5,45.4334309,-73.6281189
9986,q5ORSArFxu8cbC9UiSuAEw,Buffet Chinois Mandarin,Lasalle,QC,3,45.432696,-73.6341246
9987,gBy2-oW8IYPZ3oWTR73TNg,Restaurant La Campagnola,Lasalle,QC,4.5,45.4286115,-73.6312226
9988,YhrQLy4tvXfWwjSgYprB0w,Arahova Souvlaki,Lasalle,QC,2.5,45.4356925,-73.6264204
9989,Q6fRvSL0geVRpHuU_eEzpg,Restaurants D Lafleur (Les),Lachine,QC,4,45.4424228,-73.6508482
9990,6QNwL9bTerOfOLyeC_UW_w,Chez Lien Restaurant,Lasalle,QC,3,45.4339537,-73.6287443
9991,6i1oIdWrEUJeg6sY0p1wDg,Vivaldi,Pierrefonds,QC,4.5,45.50279,-73.840924
9992,c_x7UrcW7XYNurR8Nkazcw,O'sushi,Lasalle,QC,3,45.4395578,-73.6222471
9993,JNeZ-aV14xZnkkNTfc3YgA,Dairy Queen Lachine,Lachine,QC,3.5,45.43392,-73.692338
9994,djDpCqpdwqL8WPybCrw8yQ,Manzo Pizzeria,Lasalle,QC,4.5,45.4274192,-73.639206
9995,_objC5q_UrNvAaISXBZciQ,Sushi Newman,Lasalle,QC,4.5,45.4382192,-73.6236961
9996,Q_TkmXsT80ouqBx5fPqe4g,Andrea Restaurant,Lachine,QC,2,45.4336453,-73.6912803
9997,CggPQU-iPOieXJICG3aIHw,Shahi Palace Restaurent,Pierrefonds,QC,4,45.5037044,-73.816477
9998,Qxbh004Ehl8nvUxUvRb2Iw,Buffet Vichy Lasalle,Lasalle,QC,2.5,45.4430384,-73.6172635
9999,n_DJtZJBMuTViOLbijytIw,Rotisserie St-Hubert,Lasalle,QC,3,45.4360381,-73.6269403
10000,tpLtbLoDs0fKSvZVFxXR6A,Pizza Capital,Pierrefonds,QC,2,45.4788148,-73.8663762
10001,uwfAVezqBwKwGWhUzw52GA,Restaurant Focaccio,Dorval,QC,4,45.4529862,-73.7356026
10002,M5BtPHYuzrkGLMbEBQe58w,Marathon Souvlaki Restaurant,Dollard-Des-Ormeaux,QC,4,45.48333593,-73.79391081
10003,mcndrzyp9FxX2SKXSEhpFQ,Towne Hall,Pointe-Claire,QC,3,45.4814708,-73.7984177
10004,NY_A_mjcPh3fu_iZTEt4XA,Tha�� Nouilles et Sushi,Dollard-des-Ormeaux,QC,3.5,45.4851177,-73.8037969
10005,VL-asY9wFJ4WIvpb1aTtMA,Restaurants D Lafleur,Dorval,QC,3,45.4760006,-73.7905347
10006,X5EBdmgu1Xk_CDLiDtuP3w,Delibee's,Pointe-Claire,QC,2.5,45.4506321,-73.792005
10007,7KtKSHB8vSU5pmQOYqYcLg,Aikawa,Dollard-des-Ormeaux,QC,3.5,45.4847178,-73.795284
10008,KHj3J_xv_SKk57enCIjooQ,Da Mangione Pizza Pasta,Dorval,QC,3.5,45.4468087,-73.7505744
10009,rbOkqif-q3Izq76vvZ1ylQ,McKibbin's Irish Pub,Pointe-Claire,QC,3.5,45.46760017,-73.82600055
10010,67oRgdO1owNfRsY2viJung,Restaurant Jade Palace (1997) ,Dollard-Des-Ormeaux,QC,3,45.4805977,-73.8422034
10011,lSE-FeJ73HtWRGteEzJaxQ,Kanda,Pointe-Claire,QC,2.5,45.4702297,-73.8312007
10012,iIDSu1f-wcnfuMMDgScNhg,McDonald's,Dollard-Des-Ormeaux,QC,3,45.47072351,-73.83304135
10013,paRIH2jg7vcbu29CXfKzpQ,Pizza Spanos,Dollard-Des-Ormeaux,QC,3.5,45.490834,-73.777091
10014,7ElJACLk35_Qq7ZjooOyeA,Caf̩ Maurizio,Kirkland,QC,3.5,45.4458773,-73.8523782
10015,9ybDXEvkGvLWitCgBh-X2A,R̫tisseries Scores,Dorval,QC,2.5,45.444611,-73.743165
10016,Uyka-mjE9eI32lRCqIPsrg,Le Vieux Four Manago,Kirkland,QC,4,45.4569911,-73.8640682
10017,hOBp3OUiTif2mCeOsDnSqA,Wendy's,Dollard-Des-Ormeaux,QC,3.5,45.4871572,-73.8007171
10018,PbOVqCOqutywq6uf-lVMSw,Restaurant Station Hot-Dog Montreal,Pierrefonds,QC,5,45.48026,-73.8645649
10019,Y1-q6dRxUWin1Mg1hor3Kg,Pizza Nikkos,Dollard-Des-Ormeaux,QC,3.5,45.48014468,-73.84038855
10020,hAnSlj_XGGSYs2K0cAMb-Q,Bellepro's,Dollard-Des-Ormeaux,QC,2.5,45.4827781,-73.7954698
10021,K4VNo94J-vCTLmqtkR2VkA,Clydes,Pointe-Claire,QC,2.5,45.4285977,-73.8286295
10022,S88mDdkh8nrV86jx2CaGZg,Violet Angel,Sainte-Anne-De-Bellevue,QC,4.5,45.4040858,-73.953437
10023,dyRAPY2IVeykTZRI6JgWfQ,Scarolies Pasta Emporium,Pointe-Claire,QC,3.5,45.4684414,-73.8308755
10024,bHP_gu_LLMhBTWXSO8bOPg,La Belle Province Familiale,Kirkland,QC,3,45.4571021,-73.8634451
10025,EpLbqBe_GCiLuoPoq5OaDg,H20 Et Sushi Bar,Dorval,QC,3,45.4468087,-73.7505744
10026,DoknkTENETi5OVPSRu2hWA,Gigi Pizzeria,Pointe-Claire,QC,4,45.428767,-73.826439
10027,gQfIjE7ZCywQyXXvhZKiMw,Tarterie Rockaberry,Dollard-Des-Ormeaux,QC,3.5,45.48464309,-73.79611028
10028,qrHIDHgJB9s41RYZC7t5XQ,Restaurant Calzone,Kirkland,QC,4.5,45.4593796,-73.8652131
10029,gQi7dsO7ujVCy02E-Ku1mA,Jack Astor's Bar & Grill,Dorval,QC,3,45.482597,-73.791947
10030,4zCQEIhqYqWG0wqKwGdHIA,Moe's Deli & Bar,Pointe-Claire,QC,4,45.4680428,-73.8315716
10031,JjzmoWPmq2gkLdbDbpz1vw,B̢ton Rouge Steakhouse & Bar,Dollard-Des-Ormeaux,QC,3,45.4741285,-73.8355379
10032,N93dXcSjPnkbcus8q7U41A,Restaurant Soupebol,Pointe-Claire,QC,3,45.4684496,-73.8299316
10033,IXg6FPgTKMH83Qab2eHRrw,Restaurant St-Hubert Rotisserie,Kirkland,QC,2.5,45.4473888,-73.8530876
10034,mTZTzI9ECnBiQGkjFwWmLw,WiSushi,Dollard-des-Ormeaux,QC,4,45.47222801,-73.83296151
10035,F_QsO_xKNnPU8HNA5eNW4A,Scores,Dollard-Des-Ormeaux,QC,3.5,45.471474,-73.834029
10036,kTJVeXRCIdBv7OuOUXmvTA,Kojax Souflaki,Dollard-Des-Ormeaux,QC,4,45.4851301,-73.79628641
10037,clSpEAO18RCH2n7PQMwN2A,Madisons N Y Bar & Grill,Dollard-Des-Ormeaux,QC,3.5,45.4858738,-73.8015392
10038,ReIfqv0Bm5n_x5-rPL3L9w,Maiko Sushi - DDO,Dollard-des-Ormeaux,QC,4.5,45.4843127,-73.7956505
10039,slOVdfscLkm8QualSl4CGQ,Athens,Pointe-Claire,QC,3.5,45.4583941,-73.8100438
10040,2M2YVFrOYxkJsqiqxdMrsA,Marco Bar & Grill,Sainte-Anne-De-Bellevue,QC,2.5,45.4033431,-73.9511366
10041,Ned-dl7lBxx65JhRf9n_NA,Restaurant Cunninghams,Sainte-Anne-De-Bellevue,QC,4,45.4034717,-73.9508624
10042,JfAzm2_XRYGRu1JVYH2tlQ,Restaurant Sahib,Pointe-Claire,QC,3.5,45.45946198,-73.82317952
10043,659fxMfuRmGfHnPWD_b2Bg,Le Gourmand,Pointe-Claire,QC,4.5,45.4290651,-73.8257098
10044,gUlr0bLIbdxN-ZjrRx0KjQ,Metro Pizza,Pierrefonds,QC,3.5,45.4670922,-73.8744456
10045,530f7w8UdJDibBzzBAJntg,Restaurant La Maison Verte,Sainte-Genevieve,QC,4.5,45.4711977,-73.8777904
10046,gEl75_W7JYZ_yPgrp4XbwQ,Mr. Falafel,Dollard-des-Ormeaux,QC,4.5,45.4876627,-73.8480901
10047,3uNDF5JOSAzBAOStQd1pIw,Brasserie Le Manoir,Pointe-Claire,QC,3,45.4587149,-73.8228417
10048,3LYGwl7UAA4T9lJ4_OuBqQ,Basha - Des Sources,Dollard-des-Ormeaux,QC,2.5,45.48402196,-73.79551095
10049,IibC5nDpWiQRvAaX2pgbDA,A&W,Dollard-Des-Ormeaux,QC,3.5,45.487049,-73.799108
10050,E9T2XZsLKgrPb6yT9brVzA,Restaurant Chalet Thai,Sainte-Anne-De-Bellevue,QC,4,45.4034457,-73.9516755
10051,2374m_OuzV8Gg2YLqIAhig,Ristorante Linguini,Baie-D'urfe,QC,3.5,45.43309128,-73.90446407
10052,Mz_p14FtgFPgYFr1KkLxsA,Soho Sushi Lounge,Pointe-Claire,QC,4.5,45.4680428,-73.8315716
10053,CW-oPBJ8U0f6gAiMWQ7UGw,Chez Cora,Pointe-Claire,QC,3.5,45.461925,-73.8206237
10054,tC5o_1vxjpNZnSGanQubSQ,Bar B Barn,Pointe-Claire,QC,2,45.482614,-73.796167
10055,Wj6G62eCSoBQj_YyT4_x3A,La Serenata,Dollard-des-Ormeaux,QC,3.5,45.483735,-73.795078
10056,ceNn30QYeoSpFYUcJfAkug,Zyng Des Sources,Dollard-Des-Ormeaux,QC,3.5,45.4844871,-73.7969953
10057,UOLGnHWhcIT585TgyP3GHA,Little Caesars,Kirkland,QC,3.5,45.4494121,-73.8558822
10058,XwHK181UNVsj75IBzSb8dQ,Dagwoods Sandwichs Et Salades,Dollard-Des-Ormeaux,QC,4,45.48035823,-73.84039942
10059,Km9FmvHGPHlTqJgoE2EDBw,Cafe Twigs,Sainte-Anne-De-Bellevue,QC,4.5,45.4034945,-73.9511974
10060,VWCaXJ2YokZB4nwwD9Y7DA,Restaurant La Perle,Dollard-des-Ormeaux,QC,3,45.4801342,-73.8419886
10061,vDYYe-YZiF6_bBNjYGiEkw,Le Den,Pointe-Claire,QC,4,45.4501672,-73.7912574
10062,aYbnKa_K4FETXXkm93ahdQ,La Cage Aux Sports,Pointe-Claire,QC,2.5,45.46774116,-73.82419397
10063,a4jdkr8tLt9eIkK0GJjrZQ,Pasta Tutti Giorni,Dollard-Des-Ormeaux,QC,3,45.48493528,-73.79639681
10064,2kXYR2pBGocyFlh619R5Qw,Pizzalinni,Kirkland,QC,3.5,45.4570628,-73.8645948
10065,GUDpLStI8B4y_I2-Swiceg,Peter's Cape Cod,Sainte-Anne-De-Bellevue,QC,2,45.4042109,-73.953787
10066,IPL0mgAsXb7NFF3lNGlIGw,Oko Sushi,Kirkland,QC,5,45.457942,-73.862891
10067,kYbNXCfJIaMluOHk5LAssw,Restaurant Casa Mare Enrg,Pierrefonds,QC,5,45.4796245,-73.8658243
10068,_N3MvTGuRApX1nddo2INrQ,Pastamore,Dollard-des-Ormeaux,QC,4,45.484117,-73.805955
10069,aWXeUyds4PBVFa9aLsZNKw,Au Vieux Duluth,Dollard-Des-Ormeaux,QC,3,45.471063,-73.833799
10070,1KFrIIhGMKwo2IvWnwAoSg,Chow's Restaurant Chinese Food,Dorval,QC,3.5,45.4446574,-73.7408746
10071,AWuJsyVlzPHRhqFZ_Tupfg,Pho Kim Restaurant,Brossard,QC,2,45.4508248,-73.4693246
10072,_TiNxnxoXMep9pU5wClv6A,Piazza Pazza (La),Brossard,QC,4.5,45.4572398,-73.4642933
10073,Rux4PHcW8Re1Sv60aAIOHw,Breakfast Club & Moulerie (Le),Brossard,QC,3.5,45.4570159,-73.4648481
10074,YVWuFJ56bKi_0HyUIgr9uA,Restaurant Bohemia,Brossard,QC,4.5,45.4383125,-73.4785264
10075,f5_Gk_KHHtYCouv25iew_Q,Kapetan Restaurant & Salle de Reception,Saint-Lambert,QC,3,45.5009522,-73.5097853
10076,_U2rYiyKaroF64PYVCWpEg,Jack Astor's Bar & Grill,Greenfield Park,QC,3.5,45.49121865,-73.47787278
10077,HnlsZM8_Zrhq6G7p9ZFMjQ,Buffet Vichy St Hubert,Saint-Hubert,QC,3,45.4994666,-73.4866858
10078,7j6pfdAbW92vv-biE89ASw,Barbie's,Brossard,QC,3.5,45.452657,-73.467372
10079,1ZHozTtv_UhEMscM1tBElw,Restaurant Jardin Du Sud,Brossard,QC,3.5,45.4508248,-73.4693246
10080,t9YAo_xN52UWwS3n4pq6OA,L'Ancien Chablis,Saint-Lambert,QC,5,45.5010673,-73.5128843
10081,UjgtoelQBAluXY62UsN5RQ,Snack Bar Andre,Longueuil,QC,4.5,45.5732579,-73.4814589
10082,emr4inqCK0zrGkpA9e1eBg,Restaurant Shoji,Saint-Lambert,QC,4.5,45.4775146,-73.476114
10083,yF7xdmP2I4q62UJ1E9ZhbA,L'academie,Brossard,QC,2.5,45.4714184,-73.4710504
10084,MQLHCevzOvnXbCaCRqxvYw,Okane Sushi Bar,Brossard,QC,3,45.451484,-73.4688725
10085,72NWTd9pQlkxQ0EcXSGqhg,Bistro Des Bieres Belges,Saint-Hubert,QC,4,45.4995033,-73.4866792
